Child of Alara; 0.28; rare; 0.85
Arachnus Web; 0.01; common; 0.02
Experiment One; 0.02; common; 0.02
Mana Leak; 0.01; common; 0.02
Extract from Darkness; 0.02; uncommon; 0.02
Balustrade Spy; 0.02; common; 0.02
Golgari Rot Farm; 0.02; uncommon; 0.14
Azorius Chancery; 0.02; uncommon; 0.1
Sedris, the Traitor King; 0.78; mythic; 2.0
Ruric Thar, the Unbowed; 0.05; rare; 0.35
Bear's Companion; 0.02; uncommon; 0.03
Karador, Ghost Chieftain; 0.5; mythic; 1.7
Mistfire Adept; 0.02; uncommon; 0.02
Hardened Scales; 1.5; rare; 3.99
Mathas, Fiend Seeker; 0.15; rare; 0.99
Atla Palani, Nest Tender; 0.04; rare; 0.45
Supernatural Stamina; 0.01; common; 0.02
Pull from Tomorrow; 0.05; rare; 0.4
Ashen Rider; 0.05; rare; 0.65
Titan's Strength; 0.01; common; 0.02
Makeshift Mauler; 0.01; common; 0.02
Travel Preparations; 0.02; uncommon; 0.02
Elvish Rejuvenator; 0.02; common; 0.02
River Hoopoe; 0.02; uncommon; 0.02
Gravecrawler; 2.8; rare; 5.5
Monastery Mentor; 5.9; mythic; 12.99
Battlefield Promotion; 0.01; common; 0.02
Conqueror's Flail; 2.95; rare; 7.0
Arachnus Spinner; 0.02; uncommon; 0.02
Sensor Splicer; 0.01; common; 0.02
Gruul Turf; 0.02; uncommon; 0.14
Simic Growth Chamber; 0.02; uncommon; 0.14
Thrumming Stone; 2.9; rare; 6.99
Glen Elendra Liege; 0.08; rare; 0.3
Wash Out; 0.02; uncommon; 0.14
Grand Arbiter Augustin IV; 1.5; rare; 5.25
Deep Analysis; 0.02; common; 0.02
Purphoros's Emissary; 0.01; common; 0.02
Liliana, the Last Hope; 7.0; mythic; 18.0
Mentor of the Meek; 0.02; uncommon; 0.1
Mikaeus, the Lunarch; 0.05; rare; 1.05
Panharmonicon; 2.0; rare; 3.45
Ground Assault; 0.01; common; 0.02
Unearth; 0.02; common; 0.1
Grapple with the Past; 0.02; common; 0.02
Villainous Wealth; 0.08; rare; 0.2
Crucible of Worlds; 13.5; mythic; 22.9
Lyev Skyknight; 0.02; common; 0.02
Hostage Taker; 0.05; rare; 0.49
Mistmeadow Witch; 0.02; uncommon; 0.02
Chronicler of Heroes; 0.01; common; 0.02
Eel Umbra; 0.01; common; 0.02
Bloodflow Connoisseur; 0.01; common; 0.02
Severed Strands; 0.01; common; 0.02
Reveillark; 0.02; rare; 0.32
Force of Negation; 38.0; rare; 47.0
Psychic Symbiont; 0.02; uncommon; 0.02
Divine Visitation; 2.75; mythic; 3.3
Atarka's Command; 0.37; rare; 1.45
Aether Vial; 11.5; rare; 17.9
Phyrexian Altar; 23.5; rare; 31.95
Teferi's Protection; 13.0; rare; 16.29
Anger of the Gods; 0.35; rare; 0.7
Thought Scour; 0.02; common; 0.05
Firemind Vessel; 0.02; uncommon; 0.02
Spider Spawning; 0.02; uncommon; 0.02
Seeker of the Way; 0.02; common; 0.04
Magister Sphinx; 0.05; rare; 0.55
Scale Blessing; 0.02; uncommon; 0.02
Kambal, Consul of Allocation; 0.2; rare; 0.94
Damnation; 10.44; rare; 16.0
Monastery Swiftspear; 0.09; common; 0.29
Aminatou, the Fateshifter; 1.45; mythic; 2.94
Phyrexian Tyranny; 0.09; rare; 0.79
Guided Passage; 0.08; rare; 0.38
Teneb, the Harvester; 0.07; rare; 0.25
Lightning Helix; 0.04; uncommon; 0.14
Glowspore Shaman; 0.01; common; 0.02
Forbidden Orchard; 2.95; rare; 5.9
Vedalken Orrery; 5.5; rare; 8.54
Mana Drain; 30.0; mythic; 39.75
Blood Artist; 0.9; uncommon; 2.25
Bloodwater Entity; 0.02; common; 0.02
Boartusk Liege; 0.1; rare; 1.49
Goblin Banneret; 0.02; uncommon; 0.02
Grim Flayer; 0.45; rare; 1.99
Thousand-Year Storm; 0.95; rare; 3.48
Dockside Extortionist; 38.0; mythic; 79.98
Elsha of the Infinite; 0.02; rare; 0.29
Body Double; 0.02; uncommon; 0.05
Supreme Verdict; 3.19; rare; 5.99
Hellkite Overlord; 0.35; mythic; 0.78
Arjun, the Shifting Flame; 0.02; rare; 0.6
Necrotic Ooze; 0.2; rare; 0.99
Dragonlord Dromoka; 4.85; mythic; 7.99
Eyeblight's Ending; 0.01; common; 0.03
Master of Cruelties; 1.48; mythic; 4.4
Sultai Soothsayer; 0.02; uncommon; 0.02
Cavern of Souls; 49.5; mythic; 69.0
Bloodbraid Elf; 0.02; uncommon; 0.19
Labyrinth Champion; 0.02; uncommon; 0.04
Uril, the Miststalker; 1.0; mythic; 6.6
Lava Coil; 0.02; common; 0.02
Bloodforged Battle-Axe; 2.5; rare; 5.9
Aurelia, the Warleader; 5.5; mythic; 9.9
Myth Realized; 0.02; uncommon; 0.1
Winged Coatl; 0.01; common; 0.02
Crackling Doom; 0.02; uncommon; 0.09
Scion of Darkness; 0.02; uncommon; 0.05
Rampant Growth; 0.02; common; 0.05
Privileged Position; 1.9; rare; 5.24
Fiery Justice; 0.02; rare; 0.2
Dark-Dweller Oracle; 0.02; common; 0.02
Roon of the Hidden Realm; 0.05; rare; 0.29
Doran, the Siege Tower; 0.1; rare; 1.68
Greater Gargadon; 0.04; rare; 0.15
Unburial Rites; 0.02; uncommon; 0.02
Flickerwisp; 0.02; uncommon; 0.09
Varina, Lich Queen; 0.08; rare; 0.19
As Foretold; 2.5; mythic; 6.5
Warrior's Oath; 10.0; mythic; 22.5
Staggershock; 0.02; uncommon; 0.02
Vampiric Rites; 0.02; uncommon; 0.02
Strands of Undeath; 0.01; common; 0.02
Domestication; 0.02; uncommon; 0.02
Leonin Arbiter; 0.3; rare; 1.1
Jodah, Archmage Eternal; 0.05; rare; 0.26
Abzan Ascendancy; 0.02; rare; 0.2
Call to the Feast; 0.01; common; 0.02
Wasitora, Nekoru Queen; 0.09; rare; 0.49
Annoyed Altisaur; 0.01; common; 0.02
Ghave, Guru of Spores; 0.3; mythic; 2.99
Traveler's Amulet; 0.02; common; 0.02
Concordant Crossroads; 17.9; mythic; 33.55
Brindle Shoat; 0.01; common; 0.02
Kolaghan's Command; 3.0; rare; 7.7
Eternal Witness; 0.3; uncommon; 0.85
Scab-Clan Giant; 0.02; uncommon; 0.05
Pithing Needle; 0.24; rare; 0.8
Talrand, Sky Summoner; 0.02; rare; 0.05
Gloryscale Viashino; 0.02; uncommon; 0.05
Tenth District Legionnaire; 0.01; common; 0.03
Aethermage's Touch; 0.02; uncommon; 0.04
Might of Old Krosa; 0.02; common; 0.05
Go for the Throat; 0.02; uncommon; 0.13
Empyrial Archangel; 0.1; rare; 1.45
Bring to Light; 0.09; rare; 0.22
Nicol Bolas, God-Pharaoh; 1.5; mythic; 4.0
Knightly Valor; 0.01; common; 0.02
Glimpse the Unthinkable; 1.5; rare; 3.49
Planar Bridge; 0.44; rare; 1.99
Disciple of the Ring; 0.02; rare; 0.25
Emiel the Blessed; 3.5; mythic; 10.49
Mulldrifter; 0.05; uncommon; 0.3
Kozilek, Butcher of Truth; 24.0; mythic; 34.99
Wrenn and Six; 51.99; mythic; 100.0
Devoted Druid; 0.15; uncommon; 0.75
Lightning Bolt; 0.45; uncommon; 1.0
Momentary Blink; 0.01; common; 0.02
Marchesa, the Black Rose; 0.25; rare; 1.98
Thraximundar; 0.03; rare; 0.08
Martial Glory; 0.01; common; 0.02
Thrive; 0.01; common; 0.02
Skinrender; 0.02; uncommon; 0.02
Path to Exile; 0.5; uncommon; 0.9
Wall of Omens; 0.02; uncommon; 0.14
Civic Saber; 0.02; uncommon; 0.04
Thistledown Liege; 0.04; rare; 0.45
Jeskai Elder; 0.01; common; 0.02
Tuskguard Captain; 0.01; common; 0.04
Legion's Initiative; 0.1; rare; 0.28
Terminate; 0.02; uncommon; 0.19
Bounty of the Luxa; 0.02; uncommon; 0.09
Shattergang Brothers; 0.04; rare; 0.49
Animar, Soul of Elements; 1.9; mythic; 11.85
Dauntless Escort; 0.05; rare; 0.2
Jeskai Ascendancy; 0.05; rare; 0.15
Kasmina's Transmutation; 0.01; common; 0.02
Vampire Sovereign; 0.02; common; 0.02
Webweaver Changeling; 0.01; common; 0.02
Gifts Ungiven; 0.1; rare; 0.8
Bedlam Reveler; 0.08; rare; 0.99
Inquisition of Kozilek; 0.45; uncommon; 0.49
Gods Willing; 0.01; common; 0.03
Chaos Warp; 0.24; rare; 1.85
Oracle of Mul Daya; 5.2; rare; 9.85
Breakthrough; 0.02; uncommon; 0.02
Twinflame; 0.15; rare; 1.92
Aethersnipe; 0.01; common; 0.02
Drogskol Reaver; 1.05; rare; 5.8
Judith, the Scourge Diva; 0.04; rare; 0.19
Seasoned Pyromancer; 20.0; mythic; 39.99
Shadowborn Apostle; 0.15; common; 0.25
Anguished Unmaking; 0.95; rare; 2.75
Conclave Mentor; 0.02; uncommon; 0.02
Skeleton Archer; 0.01; common; 0.02
League Guildmage; 0.02; uncommon; 0.02
Wilt-Leaf Liege; 0.09; rare; 0.7
Abzan Falconer; 0.02; uncommon; 0.02
Deathbringer Liege; 0.05; rare; 0.7
Sensei's Divining Top; 12.9; rare; 28.0
Prophetic Bolt; 0.02; uncommon; 0.02
Zur the Enchanter; 0.34; rare; 2.3
Abzan Charm; 0.02; uncommon; 0.02
Gnarlback Rhino; 0.01; common; 0.02
Dreamshaper Shaman; 0.02; uncommon; 0.02
Tariel, Reckoner of Souls; 0.08; rare; 0.15
Impervious Greatwurm; 0.05; rare; 0.39
Skullbriar, the Walking Grave; 0.19; rare; 1.5
Lord of Extinction; 0.8; mythic; 3.49
Qasali Pridemage; 0.02; common; 0.02
Pillar of the Paruns; 1.0; rare; 4.25
Darksteel Plate; 2.0; rare; 5.39
Lavalanche; 0.03; rare; 0.19
Sidisi, Brood Tyrant; 0.05; rare; 0.39
Heroic Reinforcements; 0.02; uncommon; 0.02
Hissing Iguanar; 0.01; common; 0.02
Tower Gargoyle; 0.02; uncommon; 0.02
Liliana's Elite; 0.01; common; 0.02
Cartel Aristocrat; 0.02; common; 0.02
Last Breath; 0.01; common; 0.02
Muldrotha, the Gravetide; 1.5; mythic; 4.88
Figure of Destiny; 0.05; rare; 0.2
Assassin's Trophy; 4.49; rare; 8.49
Young Pyromancer; 0.02; uncommon; 0.14
Boros Garrison; 0.02; uncommon; 0.02
Sedraxis Specter; 0.02; uncommon; 0.02
Settle Beyond Reality; 0.01; common; 0.02
Sprouting Thrinax; 0.02; uncommon; 0.02
Dimir Aqueduct; 0.02; uncommon; 0.1
Rakdos Carnarium; 0.02; uncommon; 0.14
Nim Deathmantle; 0.8; rare; 3.6
Pirate's Pillage; 0.01; common; 0.02
Dromoka's Command; 0.18; rare; 0.77
Ob Nixilis, Unshackled; 0.49; rare; 1.98
Kederekt Leviathan; 0.02; rare; 0.37
Seekers' Squire; 0.02; common; 0.02
Graveblade Marauder; 0.02; uncommon; 0.04
Disfigure; 0.01; common; 0.02
Ezuri, Claw of Progress; 1.0; mythic; 4.45
Lotleth Troll; 0.02; uncommon; 0.09
Capture Sphere; 0.01; common; 0.02
Kaalia of the Vast; 5.0; mythic; 12.0
Livewire Lash; 0.02; uncommon; 0.02
Surreal Memoir; 0.02; uncommon; 0.02
Carrier Thrall; 0.01; common; 0.02
Yahenni, Undying Partisan; 0.75; rare; 1.7
Izzet Boilerworks; 0.02; uncommon; 0.02
Allosaurus Shepherd; 26.0; mythic; 46.0
Coldsteel Heart; 0.02; uncommon; 0.45
Burning-Tree Emissary; 0.02; common; 0.02
Izzet Charm; 0.01; common; 0.03
Hero of the Games; 0.01; common; 0.02
Mayael's Aria; 0.3; rare; 1.0
Hydroid Krasis; 1.9; rare; 4.98
Mizzix of the Izmagnus; 0.72; mythic; 0.75
City of Brass; 9.0; rare; 17.4
Agony Warp; 0.02; common; 0.02
Splinterfright; 0.04; rare; 0.19
Rift Bolt; 0.01; common; 0.02
Centaur Battlemaster; 0.02; uncommon; 0.04
Bant Charm; 0.02; uncommon; 0.02
Emrakul, the Aeons Torn; 18.7; mythic; 20.0
Blazing Hellhound; 0.02; uncommon; 0.03
Dreg Mangler; 0.02; common; 0.02
