Tenth District Legionnaire; 0.02; common; 0.12
Elvish Rejuvenator; 0.02; common; 0.1
Surgical Extraction; 11.45; rare; 16.9
Force of Negation; 39.93; rare; 69.9
Gruul Turf; 0.05; uncommon; 0.39
Emiel the Blessed; 6.14; mythic; 11.9
Greater Gargadon; 0.12; rare; 0.4
Terminate; 0.22; uncommon; 0.8
Tower Gargoyle; 0.05; uncommon; 0.12
Supernatural Stamina; 0.02; common; 0.1
Murkfiend Liege; 0.19; rare; 1.46
Labyrinth Champion; 0.05; uncommon; 0.12
Battlefield Promotion; 0.02; common; 0.09
Kruin Striker; 0.02; common; 0.1
Gifts Ungiven; 0.42; rare; 1.44
Vedalken Orrery; 7.9; rare; 15.99
Judith, the Scourge Diva; 0.13; rare; 0.48
Figure of Destiny; 0.19; rare; 0.9
Jeskai Charm; 0.06; uncommon; 0.19
Blood Artist; 1.48; uncommon; 4.5
Divine Visitation; 3.4; mythic; 8.0
Ambuscade; 0.02; common; 0.1
Rancor; 0.46; uncommon; 1.5
Leonin Arbiter; 0.7; rare; 5.96
Pithing Needle; 0.67; rare; 1.19
Lightning Bolt; 0.9; uncommon; 2.5
Brindle Shoat; 0.02; common; 0.2
Consecrated Sphinx; 19.69; mythic; 33.5
Scion of Darkness; 0.15; uncommon; 0.9
Annoyed Altisaur; 0.02; common; 0.1
Settle Beyond Reality; 0.02; common; 0.09
River Hoopoe; 0.05; uncommon; 0.12
Aven Initiate; 0.02; common; 0.1
Rampant Growth; 0.05; common; 0.3
Emrakul, the Aeons Torn; 22.5; mythic; 32.85
Sensor Splicer; 0.02; common; 0.09
Hissing Iguanar; 0.02; common; 0.1
Experiment One; 0.05; common; 0.3
Damnation; 13.74; rare; 19.9
Glowspore Shaman; 0.02; common; 0.2
Civic Saber; 0.05; uncommon; 0.13
Vampire Sovereign; 0.02; common; 0.1
Dauntless Escort; 0.2; rare; 0.7
Firemind Vessel; 0.05; uncommon; 0.2
Firesong and Sunspeaker; 0.2; rare; 1.48
Supreme Verdict; 4.9; rare; 7.94
Backdraft Hellkite; 0.14; rare; 0.74
Doomed Traveler; 0.02; common; 0.09
Atarka's Command; 0.87; rare; 2.24
Teneb, the Harvester; 0.14; rare; 1.24
Inquisition of Kozilek; 1.5; uncommon; 3.49
Webweaver Changeling; 0.04; common; 0.1
Abbot of Keral Keep; 0.14; rare; 0.5
Strands of Undeath; 0.02; common; 0.09
Path to Exile; 1.5; uncommon; 2.9
Prophetic Bolt; 0.06; uncommon; 0.3
Wash Out; 0.2; uncommon; 1.9
Sparkmage's Gambit; 0.02; common; 0.1
Body Double; 0.1; uncommon; 0.7
Purphoros's Emissary; 0.02; common; 0.1
Mikaeus, the Lunarch; 0.17; rare; 2.2
Goblin Banneret; 0.05; uncommon; 0.13
Abzan Ascendancy; 0.09; rare; 0.39
Kozilek, Butcher of Truth; 26.49; mythic; 39.9
Izzet Charm; 0.1; common; 0.3
Capture Sphere; 0.02; common; 0.09
Skullbriar, the Walking Grave; 1.15; rare; 4.46
Restoration Angel; 0.29; rare; 1.71
Aminatou, the Fateshifter; 2.69; mythic; 5.97
Cavern of Souls; 56.25; mythic; 79.89
Gods Willing; 0.02; common; 0.1
Blazing Hellhound; 0.05; uncommon; 0.12
Empyrial Archangel; 0.4; rare; 2.44
Hyena Umbra; 0.04; common; 0.25
Splinterfright; 0.1; rare; 0.4
Creakwood Liege; 2.03; rare; 4.96
Mana Leak; 0.05; common; 0.34
Dark-Dweller Oracle; 0.05; common; 0.1
Selesnya Sanctuary; 0.05; uncommon; 0.39
Shattergang Brothers; 0.14; rare; 1.24
Guided Passage; 0.13; rare; 0.45
Simic Growth Chamber; 0.05; uncommon; 0.2
Ulasht, the Hate Seed; 0.12; rare; 0.85
Monastery Swiftspear; 0.44; common; 2.49
Aurelia, the Warleader; 8.3; mythic; 13.5
Myth Realized; 0.1; uncommon; 0.4
Elsha of the Infinite; 0.11; rare; 0.39
Venser, Shaper Savant; 0.78; rare; 2.95
Balefire Liege; 0.4; rare; 1.97
Ashenmoor Liege; 0.34; rare; 1.72
Aethersnipe; 0.02; common; 0.1
Gravecrawler; 5.25; rare; 9.89
Agony Warp; 0.02; common; 0.1
Dimir Aqueduct; 0.04; uncommon; 0.39
Magister Sphinx; 0.38; rare; 0.75
Mana Drain; 32.49; mythic; 42.0
Privileged Position; 3.92; rare; 11.5
Ground Assault; 0.02; common; 0.1
Bear's Companion; 0.05; uncommon; 0.12
Graveblade Marauder; 0.06; uncommon; 0.13
Momentary Blink; 0.02; common; 0.13
Dreg Mangler; 0.02; common; 0.1
Flickerwisp; 0.09; uncommon; 0.2
Mistmeadow Witch; 0.06; uncommon; 0.13
Lava Coil; 0.04; common; 0.2
Kederekt Leviathan; 0.17; rare; 1.95
Mulldrifter; 0.1; uncommon; 1.1
Martial Glory; 0.02; common; 0.1
Sedris, the Traitor King; 1.08; mythic; 4.48
Pillar of the Paruns; 2.9; rare; 7.5
Thought Scour; 0.09; common; 0.4
Nephalia Smuggler; 0.05; uncommon; 0.13
Talrand, Sky Summoner; 0.11; rare; 0.6
Gnarlback Rhino; 0.02; common; 0.1
Jeskai Ascendancy; 0.14; rare; 0.87
Wingsteed Rider; 0.02; common; 0.09
Fiery Fall; 0.02; common; 0.1
Zur the Enchanter; 1.05; rare; 3.72
Anointer of Valor; 0.02; common; 0.09
Hellkite Overlord; 0.88; mythic; 3.43
Conqueror's Flail; 5.82; rare; 14.9
Traveler's Amulet; 0.02; common; 0.1
Teferi's Protection; 15.39; rare; 24.95
Breakthrough; 0.08; uncommon; 0.8
Grapple with the Past; 0.04; common; 0.08
Vampiric Rites; 0.08; uncommon; 0.4
Bring to Light; 0.1; rare; 1.24
Imperial Seal; 99.75; mythic; 169.95
Bounty of the Luxa; 0.05; uncommon; 0.3
Kambal, Consul of Allocation; 0.64; rare; 1.9
Qasali Pridemage; 0.05; common; 0.3
Orzhov Basilica; 0.05; uncommon; 0.38
Tariel, Reckoner of Souls; 0.23; rare; 1.5
Jeskai Elder; 0.02; common; 0.1
Travel Preparations; 0.05; uncommon; 0.13
Kolaghan's Command; 4.87; rare; 10.5
Glimpse the Unthinkable; 3.33; rare; 6.5
Twinflame; 1.15; rare; 2.94
Phyrexian Tyranny; 0.23; rare; 1.45
Anger of the Gods; 0.57; rare; 1.94
Lotleth Troll; 0.09; uncommon; 0.4
Monastery Mentor; 8.72; mythic; 16.5
Ezuri, Claw of Progress; 2.65; mythic; 9.39
Militia Bugler; 0.02; common; 0.28
Seasoned Pyromancer; 23.87; mythic; 54.0
Wasitora, Nekoru Queen; 0.4; rare; 1.74
The Mimeoplasm; 0.65; rare; 2.19
Impervious Greatwurm; 0.32; rare; 1.5
Liliana, the Last Hope; 9.4; mythic; 21.9
Jodah, Archmage Eternal; 0.15; rare; 0.7
Eel Umbra; 0.02; common; 0.1
Hero of the Games; 0.02; common; 0.1
Spider Spawning; 0.05; uncommon; 0.12
Aether Vial; 14.3; rare; 25.5
Legion's Initiative; 0.37; rare; 1.47
Darksteel Plate; 3.44; rare; 7.7
Go for the Throat; 0.22; uncommon; 1.9
Boros Garrison; 0.05; uncommon; 0.35
Hardened Scales; 2.4; rare; 6.5
Reveillark; 0.12; rare; 0.97
Lightning Helix; 0.24; uncommon; 1.4
Aethermage's Touch; 0.06; uncommon; 0.12
Dragon Arch; 0.2; uncommon; 2.4
Izzet Boilerworks; 0.05; uncommon; 0.39
Young Pyromancer; 0.24; uncommon; 0.9
Staggershock; 0.05; uncommon; 0.1
Ghave, Guru of Spores; 0.86; mythic; 3.45
Rafiq of the Many; 0.8; rare; 3.59
Storm Fleet Pyromancer; 0.02; common; 0.1
Scab-Clan Giant; 0.05; uncommon; 0.12
Oracle of Mul Daya; 6.18; rare; 16.71
Bloodflow Connoisseur; 0.02; common; 0.1
Bloodbraid Elf; 0.2; uncommon; 0.8
Crucible of Worlds; 16.45; mythic; 24.9
Mana Vault; 41.25; mythic; 69.9
Kaervek the Merciless; 0.12; rare; 0.45
Glen Elendra Liege; 0.19; rare; 1.44
Prized Amalgam; 0.44; rare; 2.17
Winged Coatl; 0.02; common; 0.1
Crackling Doom; 0.05; uncommon; 0.3
Extract from Darkness; 0.06; uncommon; 0.13
League Guildmage; 0.05; uncommon; 0.13
Surreal Memoir; 0.05; uncommon; 0.12
Ob Nixilis, Unshackled; 1.15; rare; 3.4
Lavalanche; 0.1; rare; 0.43
Mindwrack Liege; 0.23; rare; 1.9
Abzan Falconer; 0.05; uncommon; 0.13
Food Chain; 26.9; mythic; 59.75
Mizzix of the Izmagnus; 1.19; mythic; 5.9
Dragonlord Silumgar; 3.48; mythic; 8.4
Makeshift Mauler; 0.02; common; 0.08
Cartel Aristocrat; 0.02; common; 0.3
Sidisi, Brood Tyrant; 0.23; rare; 1.48
Devoted Druid; 0.72; uncommon; 2.4
Forbidden Alchemy; 0.02; common; 0.1
Call to the Feast; 0.04; common; 0.2
Thousand-Year Storm; 2.82; rare; 8.46
Animar, Soul of Elements; 2.44; mythic; 16.9
Seekers' Squire; 0.02; common; 0.1
Coiling Oracle; 0.02; common; 0.1
Mistfire Adept; 0.05; uncommon; 0.12
Child of Alara; 0.99; rare; 5.44
Nicol Bolas, God-Pharaoh; 2.59; mythic; 4.95
Drogskol Reaver; 2.9; rare; 8.0
Hostage Taker; 0.19; rare; 1.74
Master Biomancer; 0.23; rare; 1.21
Villainous Wealth; 0.12; rare; 0.9
Alesha, Who Smiles at Death; 0.12; rare; 0.4
Planar Bridge; 1.28; rare; 3.9
Nim Deathmantle; 2.35; rare; 6.86
Golgari Rot Farm; 0.05; uncommon; 0.3
Oona's Prowler; 0.23; rare; 0.97
Uril, the Miststalker; 2.13; mythic; 9.96
Boartusk Liege; 0.81; rare; 3.45
Intet, the Dreamer; 0.14; rare; 1.7
Disciple of the Ring; 0.12; rare; 0.4
Scale Blessing; 0.05; uncommon; 0.13
Carrier Thrall; 0.02; common; 0.1
Ashen Rider; 0.11; rare; 0.9
Seeker of the Way; 0.02; common; 0.09
Spell Pierce; 0.02; common; 0.2
Biogenic Upgrade; 0.05; uncommon; 0.13
Ruric Thar, the Unbowed; 0.18; rare; 0.69
Muldrotha, the Gravetide; 2.28; mythic; 6.8
Pirate's Pillage; 0.02; common; 0.3
Chronicler of Heroes; 0.02; common; 0.1
Rift Bolt; 0.05; common; 0.34
Domestication; 0.05; uncommon; 0.13
Bloom Tender; 7.9; rare; 16.9
Bitterblossom; 19.9; mythic; 29.89
Gloryscale Viashino; 0.05; uncommon; 0.12
Ainok Bond-Kin; 0.02; common; 0.09
Centaur Battlemaster; 0.05; uncommon; 0.13
Tuskguard Captain; 0.02; common; 0.1
Sprouting Thrinax; 0.05; uncommon; 0.12
Mayael's Aria; 1.2; rare; 3.9
Marchesa, the Black Rose; 1.2; rare; 4.97
