Roon of the Hidden Realm; 0.05; rare; 0.28
Arachnus Spinner; 0.02; uncommon; 0.02
Kambal, Consul of Allocation; 0.2; rare; 0.9
Hardened Scales; 1.49; rare; 3.2
Hyena Umbra; 0.02; common; 0.02
Ashen Rider; 0.05; rare; 0.63
Surgical Extraction; 5.99; rare; 11.19
Boartusk Liege; 0.1; rare; 1.38
Backdraft Hellkite; 0.07; rare; 0.25
Arachnus Web; 0.01; common; 0.02
Master of Cruelties; 1.39; mythic; 4.49
Rakdos Carnarium; 0.02; uncommon; 0.1
Dark-Dweller Oracle; 0.01; common; 0.02
Fiery Fall; 0.01; common; 0.02
Drogskol Reaver; 0.88; rare; 5.27
Sparkmage's Gambit; 0.01; common; 0.02
Summer Bloom; 0.1; uncommon; 0.25
Anointer of Valor; 0.01; common; 0.02
Abzan Ascendancy; 0.02; rare; 0.2
Grand Arbiter Augustin IV; 1.5; rare; 4.9
Kaervek the Merciless; 0.05; rare; 0.19
Lava Coil; 0.02; common; 0.02
Simic Growth Chamber; 0.02; uncommon; 0.12
Seekers' Squire; 0.02; common; 0.02
Glowspore Shaman; 0.02; common; 0.02
Imperial Seal; 79.0; mythic; 129.5
Cavern of Souls; 49.0; mythic; 65.0
Jeskai Charm; 0.02; uncommon; 0.05
Unburial Rites; 0.02; uncommon; 0.02
Bedlam Reveler; 0.05; rare; 0.5
Assassin's Trophy; 4.5; rare; 8.48
Tariel, Reckoner of Souls; 0.05; rare; 0.5
Call to the Feast; 0.01; common; 0.02
Dreg Mangler; 0.02; common; 0.02
Mistmeadow Witch; 0.02; uncommon; 0.04
Purphoros's Emissary; 0.01; common; 0.02
Gods Willing; 0.01; common; 0.02
Weathered Wayfarer; 1.0; rare; 2.98
Reveillark; 0.02; rare; 0.32
City of Brass; 9.75; rare; 17.5
Lotleth Troll; 0.02; uncommon; 0.05
Ruric Thar, the Unbowed; 0.05; rare; 0.35
Alesha, Who Smiles at Death; 0.06; rare; 0.28
Emiel the Blessed; 4.0; mythic; 9.99
Abzan Falconer; 0.02; uncommon; 0.02
Mana Drain; 29.99; mythic; 39.98
Karador, Ghost Chieftain; 0.45; mythic; 1.5
Mistfire Adept; 0.02; uncommon; 0.02
Ulamog, the Infinite Gyre; 20.0; mythic; 36.95
Splinterfright; 0.04; rare; 0.18
Psychic Symbiont; 0.02; uncommon; 0.02
Ground Assault; 0.01; common; 0.02
Abbot of Keral Keep; 0.05; rare; 0.45
League Guildmage; 0.02; uncommon; 0.02
Jeskai Ascendancy; 0.06; rare; 0.15
Mikaeus, the Lunarch; 0.09; rare; 0.98
Coiling Oracle; 0.01; common; 0.02
Vampiric Rites; 0.02; uncommon; 0.02
Dreamshaper Shaman; 0.02; uncommon; 0.04
Militia Bugler; 0.02; common; 0.02
Bear's Companion; 0.02; uncommon; 0.03
Dauntless Escort; 0.04; rare; 0.2
Rafiq of the Many; 0.19; rare; 0.79
Ambuscade; 0.01; common; 0.02
Monastery Swiftspear; 0.02; common; 0.2
Inquisition of Kozilek; 0.4; uncommon; 0.49
Judith, the Scourge Diva; 0.04; rare; 0.19
Bounty of the Luxa; 0.02; uncommon; 0.09
Crucible of Worlds; 13.5; mythic; 20.0
Elenda, the Dusk Rose; 4.5; mythic; 12.5
Glen Elendra Liege; 0.08; rare; 0.25
Biogenic Upgrade; 0.02; uncommon; 0.02
Thistledown Liege; 0.04; rare; 0.45
Muldrotha, the Gravetide; 1.5; mythic; 4.7
Dragonlord Dromoka; 4.89; mythic; 9.5
Webweaver Changeling; 0.01; common; 0.02
Thrumming Stone; 1.95; rare; 5.95
Skeleton Archer; 0.01; common; 0.02
Impervious Greatwurm; 0.05; rare; 0.38
Child of Alara; 0.24; rare; 0.85
Grim Flayer; 0.45; rare; 2.44
Kruin Striker; 0.01; common; 0.02
Gifts Ungiven; 0.1; rare; 0.67
Young Pyromancer; 0.05; uncommon; 0.14
Labyrinth Champion; 0.02; uncommon; 0.02
Master Biomancer; 0.07; rare; 0.29
Balustrade Spy; 0.02; common; 0.02
Sedraxis Specter; 0.02; uncommon; 0.02
Carrier Thrall; 0.01; common; 0.02
Wingsteed Rider; 0.01; common; 0.02
Goblin Banneret; 0.02; uncommon; 0.02
Hero of the Games; 0.01; common; 0.02
Eternal Witness; 0.1; uncommon; 0.75
Gnarlback Rhino; 0.01; common; 0.02
Scion of Darkness; 0.02; uncommon; 0.05
Deathbringer Liege; 0.05; rare; 0.7
Monastery Mentor; 6.0; mythic; 12.0
Grapple with the Past; 0.01; common; 0.02
Uril, the Miststalker; 0.95; mythic; 6.5
Darksteel Plate; 2.0; rare; 4.5
