Phyrexian Altar; 28.84; rare; 48.87
Elvish Rejuvenator; 0.04; common; 0.13
Centaur Battlemaster; 0.04; uncommon; 0.14
Uril, the Miststalker; 3.0; mythic; 12.89
Cartel Aristocrat; 0.05; common; 0.45
Gruul Turf; 0.08; uncommon; 0.44
Lightning Bolt; 1.24; uncommon; 2.78
Abbot of Keral Keep; 0.18; rare; 0.66
Ainok Bond-Kin; 0.05; common; 0.13
Anguished Unmaking; 2.09; rare; 5.83
Knightly Valor; 0.05; common; 0.13
Gravecrawler; 5.93; rare; 11.89
Darksteel Plate; 4.73; rare; 9.91
Firemind Vessel; 0.08; uncommon; 0.43
Eel Umbra; 0.04; common; 0.13
Conqueror's Flail; 8.44; rare; 19.89
Myth Realized; 0.13; uncommon; 0.44
Grapple with the Past; 0.04; common; 0.1
Lavalanche; 0.11; rare; 0.43
Momentary Blink; 0.05; common; 0.13
Weathered Wayfarer; 2.9; rare; 6.9
Livewire Lash; 0.17; uncommon; 0.24
Webweaver Changeling; 0.05; common; 0.13
Skullbriar, the Walking Grave; 1.69; rare; 4.9
Aethermage's Touch; 0.09; uncommon; 0.14
Call to the Feast; 0.04; common; 0.23
Magister Sphinx; 0.47; rare; 1.4
Lightning Helix; 0.39; uncommon; 1.49
Gloryscale Viashino; 0.05; uncommon; 0.13
City of Brass; 15.49; rare; 29.89
Ob Nixilis, Unshackled; 1.68; rare; 4.4
Coiling Oracle; 0.04; common; 0.13
Supreme Verdict; 5.49; rare; 8.33
Teneb, the Harvester; 0.18; rare; 1.4
Spell Pierce; 0.04; common; 0.24
Boartusk Liege; 1.15; rare; 3.83
Cavern of Souls; 58.68; mythic; 79.9
Nephalia Smuggler; 0.05; uncommon; 0.14
Wash Out; 0.24; uncommon; 2.28
Anointer of Valor; 0.05; common; 0.13
Izzet Charm; 0.11; common; 0.47
Liliana's Elite; 0.04; common; 0.13
Vampiric Rites; 0.09; uncommon; 0.46
Bear's Companion; 0.08; uncommon; 0.13
Staggershock; 0.04; uncommon; 0.14
Splinterfright; 0.11; rare; 0.41
Blood Artist; 2.88; uncommon; 5.77
Bloodwater Entity; 0.05; common; 0.23
Arjun, the Shifting Flame; 0.18; rare; 2.4
Sultai Soothsayer; 0.04; uncommon; 0.13
Muldrotha, the Gravetide; 2.89; mythic; 6.89
Mathas, Fiend Seeker; 1.25; rare; 2.4
Allosaurus Shepherd; 29.83; mythic; 69.98
Inquisition of Kozilek; 1.6; uncommon; 3.89
Skinrender; 0.09; uncommon; 0.14
Teferi's Protection; 16.56; rare; 25.83
Flickerwisp; 0.13; uncommon; 0.22
Jeskai Ascendancy; 0.19; rare; 0.91
Sidisi, Brood Tyrant; 0.38; rare; 1.9
Lotleth Troll; 0.14; uncommon; 0.44
Chaos Warp; 0.39; rare; 4.4
