Knightly Valor; 0.01; common; 0.02
Skeleton Archer; 0.01; common; 0.02
Thraximundar; 0.02; rare; 0.08
Talrand, Sky Summoner; 0.04; rare; 0.05
Dark-Dweller Oracle; 0.01; common; 0.02
Wrenn and Six; 54.0; mythic; 110.0
Kolaghan's Command; 2.95; rare; 7.2
Mana Vault; 34.0; mythic; 54.98
Seeker of the Way; 0.02; common; 0.02
Thistledown Liege; 0.04; rare; 0.45
Supreme Verdict; 3.19; rare; 5.4
Conqueror's Flail; 2.4; rare; 6.99
Glowspore Shaman; 0.02; common; 0.02
Allosaurus Shepherd; 25.99; mythic; 47.0
Gnarlback Rhino; 0.01; common; 0.02
Judith, the Scourge Diva; 0.04; rare; 0.19
Breakthrough; 0.02; uncommon; 0.02
Selesnya Sanctuary; 0.02; uncommon; 0.04
Dreamshaper Shaman; 0.02; uncommon; 0.04
Bloodbraid Elf; 0.02; uncommon; 0.1
Terminate; 0.02; uncommon; 0.18
Aven Initiate; 0.01; common; 0.02
Vampiric Rites; 0.02; uncommon; 0.02
Empyrial Archangel; 0.1; rare; 1.38
Splinterfright; 0.04; rare; 0.18
Fiery Fall; 0.01; common; 0.02
Simic Growth Chamber; 0.02; uncommon; 0.12
Momentary Blink; 0.01; common; 0.02
Hellkite Overlord; 0.4; mythic; 0.77
Hyena Umbra; 0.02; common; 0.02
Rishkar, Peema Renegade; 0.05; rare; 0.1
Drogskol Reaver; 0.88; rare; 5.27
Abbot of Keral Keep; 0.05; rare; 0.45
Dragonlord Silumgar; 1.5; mythic; 4.98
Mistfire Adept; 0.02; uncommon; 0.02
Ezuri, Claw of Progress; 1.15; mythic; 2.0
Eyeblight's Ending; 0.01; common; 0.02
Summer Bloom; 0.1; uncommon; 0.25
Annoyed Altisaur; 0.01; common; 0.02
Mentor of the Meek; 0.02; uncommon; 0.1
Deep Analysis; 0.02; common; 0.02
Staggershock; 0.02; uncommon; 0.02
Teneb, the Harvester; 0.07; rare; 0.25
Grapple with the Past; 0.01; common; 0.02
Ulamog, the Infinite Gyre; 20.0; mythic; 36.95
Sidisi, Brood Tyrant; 0.05; rare; 0.39
Tenth District Legionnaire; 0.01; common; 0.02
Hydroid Krasis; 1.8; rare; 4.9
Lord of Extinction; 0.89; mythic; 2.83
Phyrexian Tyranny; 0.08; rare; 0.32
Consecrated Sphinx; 16.45; mythic; 24.99
Shattergang Brothers; 0.04; rare; 0.49
Biogenic Upgrade; 0.02; uncommon; 0.02
Izzet Charm; 0.01; common; 0.02
Livewire Lash; 0.02; uncommon; 0.05
Liliana, the Last Hope; 7.97; mythic; 15.2
Seasoned Pyromancer; 20.0; mythic; 39.9
Elsha of the Infinite; 0.02; rare; 0.29
Auger Spree; 0.01; common; 0.02
Dragonlord Dromoka; 4.89; mythic; 9.5
Mikaeus, the Lunarch; 0.09; rare; 0.98
Balustrade Spy; 0.02; common; 0.02
Child of Alara; 0.24; rare; 0.85
Brindle Shoat; 0.01; common; 0.02
Liliana's Elite; 0.01; common; 0.02
Tariel, Reckoner of Souls; 0.05; rare; 0.5
Smothering Tithe; 13.0; rare; 19.75
Fireblade Artist; 0.02; common; 0.02
Ashen Rider; 0.05; rare; 0.63
Oracle of Mul Daya; 5.0; rare; 9.55
Unearth; 0.02; common; 0.08
Backdraft Hellkite; 0.07; rare; 0.25
Gods Willing; 0.01; common; 0.02
Privileged Position; 1.7; rare; 3.75
Hissing Iguanar; 0.01; common; 0.02
Winged Coatl; 0.01; common; 0.02
Coiling Oracle; 0.01; common; 0.02
Orzhov Basilica; 0.02; uncommon; 0.02
Qasali Pridemage; 0.02; common; 0.02
Assassin's Trophy; 4.5; rare; 8.48
Path to Exile; 0.5; uncommon; 1.2
Panharmonicon; 1.95; rare; 3.1
Domestication; 0.02; uncommon; 0.02
Mindwrack Liege; 0.02; rare; 0.05
Relief Captain; 0.02; common; 0.02
Phyrexian Altar; 22.8; rare; 27.1
Mana Drain; 29.99; mythic; 39.98
Boartusk Liege; 0.1; rare; 1.38
Gruul Turf; 0.02; uncommon; 0.1
Lavalanche; 0.03; rare; 0.16
Sprouting Thrinax; 0.02; uncommon; 0.02
Body Double; 0.02; uncommon; 0.05
Ulasht, the Hate Seed; 0.02; rare; 0.12
Murkfiend Liege; 0.05; rare; 0.35
Thousand-Year Storm; 0.5; rare; 2.56
Scion of Darkness; 0.02; uncommon; 0.05
Extract from Darkness; 0.02; uncommon; 0.02
Chaos Warp; 0.24; rare; 2.79
Severed Strands; 0.01; common; 0.02
Centaur Battlemaster; 0.02; uncommon; 0.03
Darksteel Plate; 2.0; rare; 4.5
Abzan Falconer; 0.02; uncommon; 0.02
Experiment One; 0.02; common; 0.02
Dreg Mangler; 0.02; common; 0.02
Wingsteed Rider; 0.01; common; 0.02
Golgari Rot Farm; 0.02; uncommon; 0.14
Warrior's Oath; 9.0; mythic; 16.99
Dimir Aqueduct; 0.02; uncommon; 0.1
Rafiq of the Many; 0.19; rare; 0.79
Jeskai Ascendancy; 0.06; rare; 0.15
Labyrinth Champion; 0.02; uncommon; 0.02
Atla Palani, Nest Tender; 0.02; rare; 0.4
Pillar of the Paruns; 1.3; rare; 4.19
Agony Warp; 0.02; common; 0.02
Teferi's Protection; 13.0; rare; 14.9
Dromoka's Command; 0.15; rare; 0.69
Cavern of Souls; 49.0; mythic; 65.0
As Foretold; 2.4; mythic; 6.4
Carrier Thrall; 0.01; common; 0.02
Devoted Druid; 0.15; uncommon; 0.68
Venser, Shaper Savant; 0.25; rare; 1.79
Storm Fleet Pyromancer; 0.01; common; 0.02
Purphoros's Emissary; 0.01; common; 0.02
Scab-Clan Giant; 0.02; uncommon; 0.02
Abzan Ascendancy; 0.02; rare; 0.2
Ainok Bond-Kin; 0.01; common; 0.02
Bloom Tender; 6.45; rare; 10.0
Jodah, Archmage Eternal; 0.05; rare; 0.25
Ground Assault; 0.01; common; 0.02
Blood Artist; 0.9; uncommon; 1.8
Eternal Witness; 0.1; uncommon; 0.75
Aethersnipe; 0.01; common; 0.02
Mistmeadow Witch; 0.02; uncommon; 0.04
Izzet Boilerworks; 0.02; uncommon; 0.1
Roon of the Hidden Realm; 0.05; rare; 0.28
Surreal Memoir; 0.02; uncommon; 0.03
Planar Bridge; 0.47; rare; 1.45
City of Brass; 9.75; rare; 17.5
Seekers' Squire; 0.02; common; 0.02
Twinflame; 0.15; rare; 1.5
Wilt-Leaf Liege; 0.09; rare; 0.67
Kaervek the Merciless; 0.05; rare; 0.19
Arachnus Spinner; 0.02; uncommon; 0.02
Sultai Soothsayer; 0.02; uncommon; 0.02
Bloodforged Battle-Axe; 2.5; rare; 4.5
Bant Charm; 0.02; uncommon; 0.02
Intet, the Dreamer; 0.02; rare; 0.3
Impervious Greatwurm; 0.05; rare; 0.38
Nicol Bolas, God-Pharaoh; 1.45; mythic; 4.0
Crackling Doom; 0.02; uncommon; 0.09
Mana Leak; 0.02; common; 0.02
Rakdos Carnarium; 0.02; uncommon; 0.1
Kambal, Consul of Allocation; 0.2; rare; 0.9
Varina, Lich Queen; 0.08; rare; 0.19
Skullbriar, the Walking Grave; 0.19; rare; 1.5
Deathbringer Liege; 0.05; rare; 0.7
Disfigure; 0.01; common; 0.02
Ingenious Skaab; 0.01; common; 0.02
Gravecrawler; 2.5; rare; 5.0
Lotleth Troll; 0.02; uncommon; 0.05
Jeskai Elder; 0.02; common; 0.02
Boros Garrison; 0.02; uncommon; 0.19
Jeskai Charm; 0.02; uncommon; 0.05
Skinrender; 0.02; uncommon; 0.02
Forbidden Orchard; 2.95; rare; 4.99
Bring to Light; 0.05; rare; 0.25
Concordant Crossroads; 17.95; mythic; 29.0
Aethermage's Touch; 0.02; uncommon; 0.03
Aminatou, the Fateshifter; 1.45; mythic; 3.0
Necrotic Ooze; 0.2; rare; 0.8
Kaalia of the Vast; 5.0; mythic; 11.99
Pithing Needle; 0.2; rare; 0.85
Strands of Undeath; 0.01; common; 0.02
Damnation; 10.3; rare; 14.4
Settle Beyond Reality; 0.01; common; 0.02
Sedris, the Traitor King; 0.68; mythic; 2.0
Magister Sphinx; 0.04; rare; 0.54
Supernatural Stamina; 0.01; common; 0.02
Webweaver Changeling; 0.01; common; 0.02
Fiery Justice; 0.02; rare; 0.2
Hero of the Games; 0.01; common; 0.02
Atarka's Command; 0.35; rare; 1.38
Guided Passage; 0.05; rare; 0.2
Dragon Arch; 0.05; uncommon; 0.74
Mayael's Aria; 0.25; rare; 0.75
Call to the Feast; 0.01; common; 0.02
Emiel the Blessed; 4.0; mythic; 9.99
Muldrotha, the Gravetide; 1.5; mythic; 4.7
Tuskguard Captain; 0.01; common; 0.02
Doomed Traveler; 0.01; common; 0.02
Cartel Aristocrat; 0.02; common; 0.02
Shadowborn Apostle; 0.15; common; 0.2
Kederekt Leviathan; 0.02; rare; 0.25
Villainous Wealth; 0.08; rare; 0.2
Gloryscale Viashino; 0.02; uncommon; 0.03
Glimpse the Unthinkable; 1.4; rare; 3.49
Anger of the Gods; 0.34; rare; 0.8
Lava Coil; 0.02; common; 0.02
Food Chain; 19.9; mythic; 44.98
Hardened Scales; 1.49; rare; 3.2
Eel Umbra; 0.01; common; 0.02
Elenda, the Dusk Rose; 4.5; mythic; 12.5
Forbidden Alchemy; 0.01; common; 0.02
River Hoopoe; 0.02; uncommon; 0.03
Elvish Rejuvenator; 0.01; common; 0.02
Prized Amalgam; 0.09; rare; 0.47
Zur the Enchanter; 0.28; rare; 2.0
Animar, Soul of Elements; 1.9; mythic; 10.99
The Mimeoplasm; 0.18; rare; 0.75
Firesong and Sunspeaker; 0.05; rare; 0.49
Spell Pierce; 0.02; common; 0.05
Aether Vial; 11.2; rare; 17.69
Rampant Growth; 0.02; common; 0.05
Ambuscade; 0.01; common; 0.02
Sparkmage's Gambit; 0.01; common; 0.02
Grand Arbiter Augustin IV; 1.5; rare; 4.9
Wash Out; 0.02; uncommon; 0.12
Dockside Extortionist; 40.0; mythic; 75.0
Abzan Charm; 0.02; uncommon; 0.02
Marchesa, the Black Rose; 0.25; rare; 1.98
Kasmina's Transmutation; 0.01; common; 0.02
Lyev Skyknight; 0.02; common; 0.02
Green Sun's Zenith; 7.5; rare; 10.2
Anguished Unmaking; 1.0; rare; 2.2
Vedalken Orrery; 4.5; rare; 7.27
Might of Old Krosa; 0.02; common; 0.02
Sedraxis Specter; 0.02; uncommon; 0.02
Imperial Seal; 79.0; mythic; 129.5
Bloodflow Connoisseur; 0.01; common; 0.02
Unburial Rites; 0.02; uncommon; 0.02
Thrumming Stone; 1.95; rare; 5.95
Makeshift Mauler; 0.01; common; 0.02
Deranged Assistant; 0.01; common; 0.02
Living Lightning; 0.02; common; 0.02
Capture Sphere; 0.01; common; 0.02
Ob Nixilis, Unshackled; 0.4; rare; 1.5
Goblin Banneret; 0.02; uncommon; 0.02
Ghave, Guru of Spores; 0.3; mythic; 2.99
Monastery Swiftspear; 0.02; common; 0.2
Dauntless Escort; 0.04; rare; 0.2
Chronicler of Heroes; 0.01; common; 0.02
Scale Blessing; 0.02; uncommon; 0.02
Conclave Mentor; 0.02; uncommon; 0.05
Spider Spawning; 0.02; uncommon; 0.02
Wasitora, Nekoru Queen; 0.05; rare; 0.49
Figure of Destiny; 0.05; rare; 0.2
Aurelia, the Warleader; 4.95; mythic; 10.0
Graveblade Marauder; 0.02; uncommon; 0.04
Pirate's Pillage; 0.01; common; 0.02
Mizzix of the Izmagnus; 0.69; mythic; 2.5
Dack's Duplicate; 0.05; rare; 0.35
Tower Gargoyle; 0.02; uncommon; 0.02
Gifts Ungiven; 0.1; rare; 0.67
Myth Realized; 0.02; uncommon; 0.05
Martial Glory; 0.01; common; 0.01
Mulldrifter; 0.05; uncommon; 0.19
Disciple of the Ring; 0.02; rare; 0.25
Coldsteel Heart; 0.04; uncommon; 0.15
Prophetic Bolt; 0.02; uncommon; 0.02
Burning-Tree Emissary; 0.02; common; 0.02
Bloodwater Entity; 0.02; common; 0.02
Bedlam Reveler; 0.05; rare; 0.5
Hostage Taker; 0.05; rare; 0.25
